Datetime,MarginalES,SMA_3,EMA_3,BB_Upper,BB_Middle,BB_Lower,ROC_3,RSI_3
2024-01-07 14:00:00,51.77,33.01333333333331,40.277045674071644,75.64191946465527,33.01333333333331,-9.615252797988667,-39.77431363424848,56.64291781672895
2024-01-08 14:00:00,93.88,49.61666666666664,67.07852283703582,123.71917644572548,49.61666666666664,-24.48584311239221,113.02473337871565,71.82295513833975
2024-01-09 14:00:00,106.48,84.04333333333331,86.7792614185179,130.8298280608591,84.04333333333331,37.2568386058075,3227.5,75.64942711837756
2024-01-10 14:00:00,98.5,99.61999999999996,92.63963070925895,110.02907296544167,99.61999999999996,89.21092703455825,90.26463202627004,67.00504065883025
2024-01-11 14:00:00,82.18,95.71999999999997,87.40981535462947,115.94663590417086,95.71999999999997,75.49336409582908,-12.462718363868758,49.61353373925017
2024-01-12 14:00:00,91.78,90.81999999999998,89.59490767731474,104.21420770332838,90.81999999999998,77.42579229667157,-13.805409466566493,59.002705328439085
2024-01-13 14:00:00,71.45,81.8033333333333,80.52245383865737,98.41125379984979,81.8033333333333,65.19541286681681,-27.46192893401015,37.063616930585866
2024-01-14 14:00:00,65.4,76.20999999999997,72.96122691932868,98.7766006892174,76.20999999999997,53.64339931078253,-20.418593331710877,31.78752219874397
2024-01-15 14:00:00,82.41,73.08666666666663,77.68561345966434,87.16682133753166,73.08666666666663,59.0065119958016,-10.209195903246899,57.37654253132634
2024-01-16 14:00:00,89.42,79.07666666666664,83.55280672983217,99.2474992942209,79.07666666666664,58.90583403911238,25.150454863540933,65.40014009265164
2024-01-17 14:00:00,12.99,61.606666666666634,48.27140336491608,130.5988446452039,61.606666666666634,-7.385511311870637,-80.13761467889908,16.03482850615663
2024-01-18 14:00:00,35.0,45.803333333333306,41.63570168245804,110.05119157692656,45.803333333333306,-18.444524910259936,-57.52942604052906,36.68046809572379
2024-01-19 14:00:00,70.83,39.60666666666664,56.23285084122902,87.28006758956624,39.60666666666664,-8.06673425623297,-20.78953254305525,60.43540603119878
2024-01-20 14:00:00,69.84,58.55666666666664,63.03642542061451,91.88062934952947,58.55666666666664,25.232703983803823,437.6443418013856,59.51009761451778
2024-01-21 14:00:00,47.42,62.69666666666664,55.22821271030726,84.31625243718565,62.69666666666664,41.07708089614762,35.485714285714295,39.14880790706596
2024-01-22 14:00:00,58.48,58.57999999999998,56.85410635515363,76.88639960960677,58.57999999999998,40.273600390393185,-17.436114640688977,51.44248612177417
2024-01-23 14:00:00,61.03,55.64333333333331,58.94205317757682,67.4577915190552,55.64333333333331,43.82887514761141,-12.614547537227953,54.613620210574894
2024-01-24 14:00:00,58.2,59.23666666666664,58.57102658878841,61.78310644712476,59.23666666666664,56.69022688620853,22.733024040489248,49.25841507638026
2024-01-25 14:00:00,64.97,61.39999999999998,61.770513294394206,66.95239287754455,61.39999999999998,55.8476071224554,11.097811217510264,62.465326839088625
2024-01-26 14:00:00,50.7,57.95666666666665,56.235256647197104,69.61315365412709,57.95666666666665,46.30017967920621,-16.92610191708995,34.266410300732005
2024-01-27 14:00:00,47.7,54.45666666666664,51.967628323598554,69.52518867632325,54.45666666666664,39.38814465701003,-18.04123711340206,29.996209271028476
2024-01-28 14:00:00,39.93,46.10999999999998,45.94881416179928,55.18660729567833,46.10999999999998,37.03339270432163,-38.540865014622135,20.211175839344307
2024-01-29 14:00:00,73.81,53.81333333333331,59.87940708089964,82.79577552779834,53.81333333333331,24.830891138868285,45.5818540433925,74.53751206379607
2024-01-30 14:00:00,68.23,60.65666666666664,64.05470354044982,90.32056766134642,60.65666666666664,30.992765671986856,43.0398322851153,63.80492096347312
2024-01-31 14:00:00,66.5,69.5133333333333,65.27735177022491,75.75175906066914,69.5133333333333,63.27490760599748,66.54144753318307,59.80051777562797
2024-02-01 14:00:00,54.0,62.90999999999997,59.638675885112455,75.58956886753667,62.90999999999997,50.230431132463266,-26.839181682698825,35.59123741506626
2024-02-02 14:00:00,55.5,58.666666666666636,57.56933794255623,69.81216899819782,58.666666666666636,47.521164335135445,-18.657482046020817,39.965927070343824
2024-02-03 14:00:00,39.81,49.769999999999975,48.68966897127812,63.908712812698205,49.769999999999975,35.631287187301744,-40.13533834586466,19.34762499186843
2024-02-04 14:00:00,35.65,43.65333333333331,42.16983448563906,60.74789647161954,43.65333333333331,26.558770195047074,-33.98148148148149,16.053787536529455
2024-02-05 14:00:00,50.0,41.81999999999997,46.08491724281953,53.876610911306464,41.81999999999997,29.76338908869348,-9.90990990990991,55.36901554466895
2024-02-06 14:00:00,56.47,47.373333333333306,51.277458621409764,64.77391825325816,47.373333333333306,29.97274841340846,41.84878171313739,66.10494546977091
2024-02-07 14:00:00,40.4,48.95666666666663,45.83872931070488,62.16046746626648,48.95666666666663,35.752865867066774,13.32398316970547,34.861757776400054
2024-02-08 14:00:00,31.7,42.856666666666634,38.76936465535244,63.37752651436442,42.856666666666634,22.335806818968848,-36.6,25.192594116366976
2024-02-09 14:00:00,46.73,39.609999999999964,42.74968232767622,51.932694510535015,39.609999999999964,27.287305489464913,-17.24809633433682,56.47538767443585
2024-02-10 14:00:00,0.0,26.143333333333302,21.37484116383811,65.09905634748804,26.143333333333302,-12.812389680821433,-100.0,19.142614641315447
2024-02-11 14:00:00,40.19,28.9733333333333,30.782420581919055,70.2943024517951,28.9733333333333,-12.347635785128503,26.782334384858043,56.35923204185336
2024-02-12 14:00:00,35.6,25.263333333333303,33.19121029095953,61.187105716286254,25.263333333333303,-10.660439049619644,-23.817676011127748,52.24008744314412
2024-02-13 14:00:00,60.26,45.349999999999966,46.72560514547976,66.76638624978455,45.349999999999966,23.93361375021539,,69.94337258764838
