Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,SMA_180,SMA_360,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2020-08-04 14:00:00,36.88,34.72666666666667,37.384,38.58428571428572,38.69785714285714,37.062333333333335,34.234500000000004,31.216888888888892,28.385166666666667,35.41583333333334,36.84749227743234,37.145809932661,37.438562099406774,37.665312762284294,36.803405891504546,0.7650273224043747,-12.190476190476184,-7.799999999999993,-15.02304147465437,-4.133090720041581,37.61194029850747,48.55055295713783,48.8647493928082,49.897837588089416
2020-08-05 14:00:00,39.76,38.846666666666664,36.108000000000004,38.38285714285714,38.59499999999999,37.30433333333334,34.44716666666667,31.419666666666668,28.390055555555556,35.40127777777778,38.303746138716164,38.017206621774,38.01892157455508,37.94460439397972,36.99415389850425,45.10948905109489,-13.82748157780668,-3.4248239008987214,-4.400096176965629,-3.4951456310679725,22.338461538461534,53.86241905590306,52.7310171129004,51.95045734378366
2020-08-06 14:00:00,39.27,38.63666666666666,36.641999999999996,37.99285714285714,38.300000000000004,37.31066666666666,34.81033333333333,31.624444444444443,28.383888888888887,35.375638888888886,38.78687306935808,38.434804414516,38.33169118091631,38.12132380811576,37.140982679245916,-1.5789473684210413,7.29508196721312,-6.499999999999992,4.747932782075223,-9.516129032258053,0.4861821903787227,52.7051533230609,51.95133312886833,51.56339421114497
2020-08-07 14:00:00,40.9,39.97666666666666,39.342,37.24428571428571,38.25071428571429,37.32066666666667,35.01233333333334,31.890777777777778,28.447222222222223,35.354527777777776,39.84343653467904,39.25653627634401,38.97376838568723,38.49181396703366,37.383499925746186,10.900216919739684,49.27007299270073,-11.35674035543997,46.07142857142857,-1.6590526568886865,0.7389162561576285,56.583966975269526,54.55892362155596,52.82261674931021
2020-08-08 14:00:00,32.65,37.60666666666666,37.892,36.68,37.90500000000001,36.99133333333334,35.038333333333334,32.12188888888889,28.46194444444444,35.31188888888889,36.24671826733952,37.05435751756268,37.39282628926542,37.71290543809584,37.07811283376257,-17.88229376257545,-18.17042606516291,-10.792349726775964,-18.375000000000004,-12.910109362496675,-23.230660710087005,37.253904792188614,41.31818029967096,46.26650288526939
2020-08-09 14:00:00,29.78,34.44333333333333,36.471999999999994,37.019999999999996,38.03214285714286,36.634,34.96566666666667,32.269444444444446,28.395777777777777,35.276916666666665,33.01335913366976,34.62957167837512,35.489619716949065,36.655184713016396,36.60726684448757,-24.166030048382993,-19.251626898047725,8.686131386861323,-25.549999999999994,6.357142857142861,-26.469135802469136,32.43554698821352,37.61338878087164,44.21076727199961
2020-08-10 14:00:00,41.46,34.629999999999995,36.812,37.24285714285714,38.13642857142857,37.13933333333333,35.30833333333333,32.449555555555555,28.37361111111111,35.260138888888896,37.23667956683488,36.906381118916755,36.9822147877118,37.29582675128088,36.920346402907725,1.3691931540342355,4.275653923541254,3.909774436090231,0.7043964051493785,3.6500000000000017,57.6425855513308,59.248394155244014,56.24221986589927,53.304132998537
2020-08-11 14:00:00,41.52,37.586666666666666,37.262,37.90571428571429,38.245000000000005,37.593333333333334,35.68366666666667,32.61122222222222,28.391000000000002,35.25322222222222,39.378339783417445,38.44425407927784,38.11666109078385,37.85904985111009,37.217098247881424,27.166921898928038,5.729564553093964,12.58134490238612,-1.1428571428571355,3.8000000000000074,48.81720430107529,59.351975734770946,56.32038771843259,53.34620124139828
2020-08-12 14:00:00,41.51,41.49666666666666,37.384,38.15571428571429,38.269285714285715,37.81033333333333,36.06716666666667,32.79577777777778,28.398666666666667,35.25216666666666,40.444169891708725,39.46616938618523,38.964995818087885,38.34584320429541,37.494059651243916,39.38885157824042,1.4914425427872846,4.401408450704226,-10.034677069787607,0.8258440612096096,18.599999999999994,59.32056328326577,56.300831573467455,53.33757656833088
2020-08-13 14:00:00,41.74,41.589999999999996,39.202,38.50857142857143,38.25071428571429,37.95166666666667,36.371833333333335,33.00366666666667,28.460500000000003,35.23375,41.09208494585437,40.22411292412349,39.658746863565916,38.79839744372269,37.767991286647536,0.6753497346840356,27.84073506891272,6.289788642729816,14.043715846994537,-0.6190476190476143,11.306666666666672,59.93026991193269,56.7042332261626,53.52369238374034
