Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_10,SMA_30,SMA_50,SMA_60,SMA_100,SMA_200,EMA_12,EMA_26,ROC_12,ROC_50,RSI_5,RSI_7,RSI_14
2019-10-25 14:00:00,46.5,45.11666666666667,47.118,46.294285714285714,46.034000000000006,46.407333333333334,44.8022,45.101,47.055699999999995,49.006949999999996,45.88894844500937,45.81129326900562,31.914893617021278,12.836690123756366,51.605621547366944,51.10012632826786,50.57892774109637
2019-10-26 14:00:00,43.76,44.25333333333333,45.072,46.40857142857143,46.510000000000005,46.249,44.849399999999996,44.99366666666666,46.909400000000005,48.97005,45.56141791500793,45.659345619449645,1.7674418604651119,5.700483091787438,44.86090228211163,46.55283444902684,48.368620460891286
2019-10-27 14:00:00,43.21,44.49,44.464000000000006,46.08,46.183,46.05799999999999,45.01259999999999,44.855666666666664,46.771,48.913599999999995,45.19966131269902,45.47791261060152,-4.550474928208531,23.28102710413696,43.4364645362587,45.6024958126553,47.91597292878396
2019-10-28 14:00:00,53.19,46.72,45.832,45.965714285714284,46.422,46.27133333333333,45.343599999999995,44.900666666666666,46.73350000000001,48.8991,46.42894418766841,46.049178343149556,36.38461538461538,45.16921397379912,67.11805392738206,62.01722149963075,55.968190866950096
2019-10-29 14:00:00,53.31,49.90333333333333,47.994,46.97428571428571,47.457,46.64566666666666,45.505199999999995,44.955,46.7235,48.872749999999996,47.48756815879634,46.587016984397735,14.694492254733232,17.864249391996477,67.32367528427574,62.17732630814523,56.056162839426115
2019-10-30 14:00:00,53.0,53.16666666666666,49.294,47.924285714285716,48.206,46.736,45.907599999999995,45.1205,46.683,48.848549999999996,48.335634595904594,47.06205276333124,4.3307086614173285,61.19221411192213,65.99111569249654,61.39732677186954,55.74630746245306
2019-10-31 14:00:00,49.0,51.76999999999999,50.342,48.85285714285715,47.707,46.80633333333333,46.203599999999994,45.227333333333334,46.61900000000001,48.818549999999995,48.43784465807312,47.20560441049189,14.059590316573555,43.27485380116958,50.021796025144305,51.644481953880494,51.76985665491755
2019-11-01 14:00:00,33.43,45.143333333333324,48.386,46.98571428571429,46.425,46.516666666666666,46.04200000000001,45.09850000000001,46.380900000000004,48.720349999999996,46.128945479908026,46.18518926897397,-26.543616787519227,-19.465189111057573,22.972732511990486,30.001988272710264,39.85316651670879
2019-11-02 14:00:00,27.9,36.776666666666664,43.327999999999996,44.71999999999999,44.58,45.93833333333334,45.779799999999994,44.746833333333335,46.0891,48.564499999999995,43.324492329152946,44.83073080460552,-48.32376365993703,-31.96781272860278,18.525338254586316,25.563047857245152,36.628266518369166
2019-11-03 14:00:00,19.2,26.84333333333333,36.506,41.29,42.25,44.77433333333333,45.3658,44.28866666666667,45.7112,48.4575,39.61303197082172,42.932158152412526,-58.48648648648649,-51.8796992481203,13.41723100955582,20.103646449188872,32.21204794645088
