Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2024-12-24 14:00:00,35.78,18.159999999999954,35.21400000000001,48.13285714285714,80.13714285714286,85.12033333333332,77.3865,61.90322222222222,28.159884905516968,35.781693096606624,43.820789539277186,61.06935446444959,72.52079898008039,0.0,-49.17613636363637,-66.3816593065865,-74.2589928057554,-68.94366808436767,977.710843373494,42.485342110810116,41.855021694956996,44.47291191283847
2024-12-25 14:00:00,87.3,42.13333333333329,35.512000000000015,47.68142857142857,77.68714285714286,85.631,78.42316666666667,62.873222222222225,57.72994245275848,52.95446206440442,54.69059215445789,64.56677386918965,73.4742958200752,467.62028608582574,1.7363943596317384,-3.4932566880389087,-36.62891986062717,-28.20723684210526,21.28368991386495,62.44587325011426,57.09296119578332,52.07699636907766
2024-12-26 14:00:00,105.3,76.12666666666662,49.41600000000001,52.667142857142856,75.28,84.51766666666667,79.51166666666667,64.04488888888889,81.51497122637923,70.40297470960294,67.34294411584341,69.99787068663103,75.5275670574897,3071.686746987952,194.29849077697037,49.57386363636362,-2.4548402037980597,-24.244604316546763,-24.080749819754864,67.38863022099133,61.23399279638833,54.42526367447262
2024-12-27 14:00:00,107.94,100.17999999999995,67.92800000000001,55.82857142857143,73.15,84.59666666666665,80.4445,65.24422222222222,94.72748561318961,82.91531647306863,77.49220808688256,75.05682126174689,77.61869176345812,201.67691447736163,601.8205461638491,25.78953501922852,42.36349248219468,-21.646341463414632,2.2449559533958556,68.15699434402022,61.863782889009784,54.775285751812625
2024-12-28 14:00:00,110.01,107.74999999999994,89.266,66.43285714285715,73.29714285714286,84.82400000000001,81.09466666666667,66.4721111111111,102.36874280659481,91.94687764871243,85.62165606516191,79.71724509351398,79.7084535851705,26.01374570446736,3213.55421686747,207.46226942425938,14.082754329565486,1.9082908754052823,6.609167554995646,68.87573720264314,62.422238762731155,55.06668660565749
2024-12-29 14:00:00,108.88,108.94333333333327,103.88600000000001,79.78999999999999,75.65857142857143,84.84666666666666,81.684,67.40188888888889,105.6243714032974,97.5912517658083,91.43624204887143,83.60561241437878,81.59048883774015,3.3998100664767312,204.30408049189487,607.9323797139142,2.301982523724503,43.60327090477447,0.6284658040665366,67.83100293925645,61.84545381247091,54.85888221270693
2024-12-30 14:00:00,116.02,111.63666666666661,109.63000000000002,95.88999999999999,77.05785714285715,85.64733333333334,82.19583333333334,68.07533333333335,110.82218570164869,103.7341678438722,97.58218153665358,87.92753075912827,83.81174762240208,7.4856401704650715,32.89805269186712,3394.5783132530123,28.255582577935,20.315254588820896,26.108695652173907,71.27264004465614,64.27860737539879,55.98901967860166
2024-12-31 14:00:00,112.01,112.30333333333328,110.97200000000002,106.78,77.45642857142857,85.64766666666667,83.22533333333332,68.449,111.41609285082436,106.49277856258148,101.18913615249019,91.13852665791117,85.63098971127937,1.81801654395055,6.372269705603046,213.05198434879821,59.105113636363626,5.242882645870523,0.008928571428575996,66.29349642696923,61.70047800759338,55.15386719477933
2025-01-01 14:00:00,30.0,86.00999999999995,95.38400000000001,98.59428571428573,73.13785714285714,82.31433333333332,82.56133333333334,68.43044444444445,70.70804642541218,80.99518570838767,83.39185211436765,82.98672310352302,82.04189360087426,-72.44673034533432,-72.20678154530295,-65.63573883161511,-65.03903973895817,-66.83617068317488,-76.92307692307693,23.795828814653234,31.528251402277505,41.51507616358068
2025-01-02 14:00:00,119.3,87.10333333333328,97.24200000000002,100.5942857142857,76.63071428571428,81.94233333333334,84.13683333333333,69.0971111111111,95.00402321270609,93.76345713892512,92.36888908577573,87.82849335638662,84.44564240081786,2.827098776073092,8.444686846650297,13.295346628679964,233.42649524874227,69.46022727272727,-8.554346159742456,59.30453488048053,57.76547524214942,54.662174779131384
2025-01-03 14:00:00,107.6,85.63333333333328,96.986,100.5457142857143,78.18714285714285,81.912,84.4285,70.29255555555555,101.30201160635303,98.37563809261674,96.1766668143318,90.46469424220173,85.93947192334575,-3.937148468886716,-1.1756061719324038,-0.31498980915323643,599.6098829648895,25.393310802936707,-0.8386323841120733,55.09969274114748,54.5692620832832,52.98170386887764
2025-01-04 14:00:00,82.27,103.05666666666662,90.23600000000002,96.58285714285715,81.50785714285713,81.069,84.1455,71.20677777777777,91.78600580317652,93.0070920617445,92.70000011074885,89.37206834324151,85.70273179925893,174.23333333333332,-29.089812101361833,-25.21588946459413,2378.0120481927715,129.93292342090552,-23.512458162885835,46.22937537718311,47.87811541676832,49.438140288135784
2025-01-05 14:00:00,35.19,75.01999999999994,74.872,86.05571428571429,82.92285714285713,78.88533333333334,83.23199999999999,71.26333333333334,63.48800290158826,73.73472804116301,78.32250008306164,82.14779256414265,82.4438458767261,-70.50293378038558,-68.58316221765915,-67.68001469507715,-1.6489659027389698,128.80364109232767,-65.05461767626613,33.645208206520465,37.82172994760621,43.60104059518248
2025-01-06 14:00:00,22.99,46.81666666666661,73.47,72.76571428571428,84.32785714285714,79.54099999999998,82.11516666666667,71.50800000000001,43.23900145079413,56.819818694108676,64.48937506229623,74.26008688892362,78.60811388467926,-78.63382899628253,-23.36666666666667,-80.1844509567316,-73.66552119129439,592.4698795180723,592.4698795180723,30.918963880042412,35.56344443806242,42.21025240508018
2025-01-07 14:00:00,71.62,43.266666666666616,63.934000000000005,66.99571428571429,86.88785714285714,81.91366666666667,81.52866666666667,72.07788888888889,57.42950072539706,61.75321246273912,66.27203129672218,73.90807530373381,78.15726782760318,-12.94518050322109,-39.966471081307624,-36.059280421390945,-31.984805318138644,100.16769144773616,16177.272727272728,50.787681339939745,49.5671305002713,49.17028025302147
2025-01-08 14:00:00,90.79,61.799999999999955,60.57200000000002,75.67999999999999,87.13714285714286,84.81166666666667,81.4285,72.64133333333334,74.10975036269853,71.43214164182609,72.40152347254164,76.1589985965693,78.97228280646749,157.9994316567207,-15.62267657992564,202.63333333333335,-15.888456549935142,3.9977090492554517,2258.1818181818185,56.896427934307106,54.14977485578937,51.64271379488971
2025-01-09 14:00:00,79.9,80.76999999999994,60.09800000000001,70.05142857142857,85.32285714285715,83.63466666666667,81.94333333333333,72.88344444444444,77.00487518134926,74.25476109455073,74.27614260440623,76.6577987836934,79.03213552863089,247.54240974336676,-2.8807584781815856,-33.02598491198658,-27.37023906917553,-24.12155745489078,-30.648381216908245,52.28757780321905,51.073997584478384,50.1503612599596
2025-01-10 14:00:00,105.01,91.89999999999993,74.06200000000001,69.68142857142858,85.11357142857142,83.08166666666666,83.44016666666667,73.28011111111111,91.00743759067464,84.50650739636716,81.95960695330467,80.43809227920094,80.70812678484826,46.62105557106953,198.408638817846,-2.4070631970260123,-3.5543717854518646,-2.7144710024087386,-13.643092105263149,61.31862874621641,57.55899114993159,53.48793958509581
2025-01-11 14:00:00,70.0,84.96999999999996,83.46400000000001,67.92857142857143,82.25571428571428,80.78166666666667,84.5515,74.057,80.50371879533732,79.67100493091144,78.9697052149785,79.04634664197415,80.01727989550322,-22.898997686969935,204.4802087864289,-14.914306551598392,-39.66557490087916,-36.369420961730754,-49.64028776978417,46.108227633656846,47.350016228678776,48.6019429477104
2025-01-12 14:00:00,3.52,59.509999999999955,69.84400000000002,63.40428571428572,74.73,76.307,83.22350000000002,73.22477777777779,42.01185939766866,54.28733662060763,60.10727891123388,68.97616708971094,75.08197151514818,-95.5944931163955,-95.0851717397375,-89.9971582836033,-96.85742344433534,-96.76708302718589,-97.44483159117304,29.021051662104142,33.99311715764925,40.95203267171046
2025-01-13 14:00:00,100.81,58.10999999999995,71.848,74.52142857142859,73.64357142857143,76.06899999999999,82.891,73.45688888888888,71.41092969883434,69.7948910804051,70.2829591834254,73.22067814441615,76.7418443206225,-3.9996190838967745,11.036457759665156,338.4949978251414,236.03333333333336,-13.109808653680394,-6.6141732283464565,57.69827689079188,55.449685645575364,52.688368123684256
2025-01-14 14:00:00,111.63,71.98666666666661,78.194,80.23714285714287,73.61642857142859,77.26266666666668,82.75916666666667,74.66033333333334,91.52046484941717,83.73992738693673,80.61971938756905,78.341921058494,78.99269307413073,59.47142857142856,39.712140175219005,55.864283719631366,-6.429170159262365,-0.3392554236228994,47.23028224742813,59.94786157126104,57.25264580505117,53.78844215380459
2025-01-15 14:00:00,122.4,111.61333333333327,81.67200000000001,84.75285714285714,80.21642857142857,78.12833333333333,83.14016666666666,75.98344444444444,106.96023242470858,96.62661825795782,91.06478954067678,84.21633158402813,81.79316448870294,3377.2727272727275,16.560327587848775,34.816609758784004,13.754646840148709,308.0,26.931452867364925,62.43352964926143,59.171466401347814,54.9122338760871
2025-01-16 14:00:00,120.5,118.17666666666662,91.77200000000002,90.55285714285715,80.30214285714285,78.59733333333334,83.68533333333333,77.28,113.73011621235429,104.58441217197188,98.42359215550759,89.05415403949104,84.29037968298017,19.53179248090467,72.14285714285714,50.813516896120134,46.46894372189134,1.0058675607711676,13.219956779103628,61.59062212995783,58.62980453058555,54.65969687468589
2025-01-17 14:00:00,108.5,117.13333333333328,112.768,91.05142857142857,80.36642857142856,79.19866666666667,83.53816666666667,78.28922222222224,111.11505810617714,105.88960811464793,100.94269411663069,91.64693350089223,85.85229067117501,-2.8039057601003274,2982.3863636363635,3.3234930006665984,208.3262290423416,0.8364312267658045,19.94251602918418,55.65823939463018,54.92503888379219,53.00179503072608
2025-01-18 14:00:00,114.17,114.38999999999994,115.44000000000001,97.36142857142859,82.645,80.65766666666667,83.63266666666667,79.55788888888888,112.64252905308857,108.64973874309862,104.24952058747301,94.6500090341066,87.67923966013147,-6.7238562091503296,13.252653506596568,63.1,396.6072205306656,38.77476601434303,62.17329545454544,58.04500656059658,56.44228483668471,53.71613946960299
2025-01-19 14:00:00,105.1,109.25666666666662,114.13400000000001,111.87285714285713,87.63857142857141,81.30066666666667,84.54766666666666,79.95899999999999,108.87126452654428,107.4664924953991,104.46214044060476,96.04334116289239,88.80315968205848,-12.780082987551872,-5.849681985129447,2885.7954545454545,46.74671879363304,198.6643932935493,22.479897447849893,52.40471298188929,53.106201552085174,52.34552636473369
2025-01-20 14:00:00,155.0,124.75666666666662,120.654,119.61428571428571,97.06785714285714,85.27466666666668,86.57766666666666,81.12299999999999,131.93563226327214,123.31099499693273,117.09660533045357,103.90422900784007,93.07392357353858,42.857142857142854,26.63398692810457,53.75458783850809,70.72364797885228,574.2061765985211,333.2029066517607,71.46996159595979,66.0036680285966,58.60372436045783
2025-01-21 14:00:00,140.34,133.47999999999993,124.622,123.71571428571428,101.97642857142857,89.44000000000001,87.29966666666668,82.05366666666667,136.13781613163607,128.98732999795516,122.90745399784018,108.76233180679473,96.12334785911673,22.921958482964,16.464730290456433,25.718892770760554,75.64455569461826,95.95085171739737,812.483745123537,62.30473855115821,60.31758550921919,56.265914881786465
2025-01-22 14:00:00,127.14,140.82666666666663,128.35,124.39285714285714,104.57285714285715,93.56733333333334,88.80283333333333,82.98255555555556,131.63890806581804,128.37155333197012,123.96559049838014,111.21268756588877,98.12442219078663,20.970504281636543,17.17972350230415,3.872549019607839,21.0741834111037,40.037449058266326,3729.5180722891573,54.446275113908804,55.312038949721746,54.17049367028409
2025-01-23 14:00:00,125.1,130.85999999999996,130.536,125.05,107.80142857142857,96.54466666666667,90.8325,83.77255555555556,128.369454032909,127.28103555464675,124.2491928737851,113.06432922377027,99.86478204944557,-19.290322580645164,9.573443111150032,3.8174273858921115,78.71428571428571,56.57071339173966,249.63666852990497,53.15119730962074,54.49662120252306,53.836801420473606
2025-01-24 14:00:00,77.26,109.8333333333333,124.968,120.58714285714287,105.81928571428571,96.21000000000001,90.9205,84.35211111111111,102.8147270164545,110.60735703643118,112.50189465533883,108.2904186606009,98.40640901399748,-44.947983468718824,-26.489058039961932,-28.792626728110594,2094.886363636364,-26.426054661460814,-11.50057273768613,31.315766949961443,38.83358967646939,46.58891166580746
